airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Jet Airways,9/05/2019,Kolkata,Banglore,16:30:00,18:15:00,1545,1.0,In-flight meal not included,8586
Indigo,24/06/2019,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No info,3175
Indigo,21/03/2019,Kolkata,Banglore,14:20:00,16:55:00,155,0.0,No info,5198
Indigo,21/04/2019,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No info,4591
Vistara,24/06/2019,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No info,4878
Indigo,03/03/2019,Banglore,New Delhi,13:40:00,18:35:00,295,1.0,No info,8662
Indigo,03/03/2019,Banglore,New Delhi,01:30:00,04:15:00,165,0.0,No info,6144
Indigo,3/06/2019,Delhi,Cochin,08:30:00,21:00:00,750,1.0,No info,6416
Indigo,21/03/2019,Kolkata,Banglore,05:30:00,08:20:00,170,0.0,No info,4148
Multiple Carriers,1/06/2019,Delhi,Cochin,14:00:00,01:30:00,690,1.0,No info,13377
Air India,15/05/2019,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No info,5228
Air India,21/04/2019,Banglore,Delhi,06:10:00,08:55:00,165,0.0,No info,6121
Jet Airways,24/03/2019,Kolkata,Banglore,13:55:00,10:05:00,1210,1.0,In-flight meal not included,11134
Indigo,24/03/2019,Kolkata,Banglore,11:55:00,16:25:00,270,1.0,No info,9806
Goair,9/06/2019,Delhi,Cochin,05:55:00,13:35:00,460,1.0,No info,5199
Indigo,24/06/2019,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No info,3943
Air Asia,27/04/2019,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No info,6451
Air India,15/03/2019,Mumbai,Hyderabad,15:00:00,16:25:00,85,0.0,No info,2050
Jet Airways,1/04/2019,Kolkata,Banglore,16:30:00,22:35:00,365,1.0,In-flight meal not included,7064
Jet Airways,15/06/2019,Delhi,Cochin,14:35:00,04:25:00,830,2.0,In-flight meal not included,10919
Jet Airways,6/03/2019,Delhi,Cochin,19:10:00,04:25:00,1995,2.0,No info,16809
Indigo,3/04/2019,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No info,4823
Jet Airways,9/06/2019,Delhi,Cochin,21:50:00,04:25:00,395,1.0,In-flight meal not included,10262
Vistara,12/03/2019,Mumbai,Hyderabad,08:45:00,22:55:00,850,1.0,No info,12080
Jet Airways,9/06/2019,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,No info,14571
Air India,15/03/2019,Banglore,New Delhi,11:50:00,13:00:00,1510,1.0,No info,8032
Indigo,24/03/2019,Banglore,New Delhi,07:10:00,10:05:00,175,0.0,No info,6860
Indigo,12/06/2019,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No info,4804
Indigo,12/04/2019,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No info,5780
Air India,24/06/2019,Delhi,Cochin,12:55:00,19:15:00,1820,2.0,No info,12436
Jet Airways,12/06/2019,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,7202
Air India,15/06/2019,Delhi,Cochin,06:50:00,07:40:00,1490,2.0,No info,13591
Vistara,24/03/2019,Banglore,New Delhi,19:40:00,22:20:00,160,0.0,No info,4563
Spicejet,1/06/2019,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,3573
Vistara,21/05/2019,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No info,4668
Indigo,12/05/2019,Mumbai,Hyderabad,12:00:00,13:30:00,90,0.0,No info,2754
Jet Airways,27/05/2019,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No info,16704
Multiple Carriers,9/06/2019,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No info,13587
Jet Airways,15/05/2019,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,In-flight meal not included,3210
Indigo,27/06/2019,Delhi,Cochin,14:25:00,17:40:00,195,0.0,No info,5000
Jet Airways,9/06/2019,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,In-flight meal not included,10844
Jet Airways,06/03/2019,Banglore,New Delhi,14:05:00,19:10:00,305,1.0,No info,19225
Spicejet,3/06/2019,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No info,3597
Air India,24/05/2019,Kolkata,Banglore,09:25:00,10:30:00,1505,2.0,No info,12797
Air India,18/05/2019,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No info,10191
Jet Airways,9/05/2019,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No info,16704
Jet Airways,6/04/2019,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No info,7229
Jet Airways,9/04/2019,Banglore,Delhi,06:00:00,08:45:00,165,0.0,No info,7229
Jet Airways,9/06/2019,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,No info,14924
Jet Airways,6/03/2019,Delhi,Cochin,05:25:00,19:45:00,2300,2.0,No info,16914
Jet Airways,21/05/2019,Delhi,Cochin,11:30:00,19:00:00,450,1.0,No info,16079
Indigo,1/03/2019,Kolkata,Banglore,20:25:00,23:05:00,160,0.0,No info,4778
Indigo,18/05/2019,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No info,4823
Jet Airways,18/05/2019,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,13029
Multiple Carriers,6/03/2019,Delhi,Cochin,04:00:00,15:30:00,690,1.0,No info,13135
Jet Airways,6/05/2019,Kolkata,Banglore,17:00:00,09:45:00,1005,1.0,In-flight meal not included,8066
Spicejet,3/04/2019,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No info,3971
Air India,27/06/2019,Delhi,Cochin,20:15:00,19:15:00,1380,2.0,No info,13591
Jet Airways,21/05/2019,Kolkata,Banglore,14:05:00,23:35:00,570,1.0,In-flight meal not included,10844
Multiple Carriers,15/05/2019,Delhi,Cochin,03:50:00,12:35:00,525,1.0,No info,10197
Air India,9/05/2019,Delhi,Cochin,06:50:00,07:40:00,1490,2.0,No info,14431
Multiple Carriers,21/03/2019,Delhi,Cochin,08:55:00,15:30:00,395,1.0,No info,11269
Multiple Carriers,9/06/2019,Delhi,Cochin,12:50:00,01:30:00,760,1.0,No info,6795
Indigo,18/06/2019,Kolkata,Banglore,20:25:00,23:10:00,165,0.0,No info,4804
Jet Airways,12/05/2019,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,5198
Jet Airways,3/04/2019,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,4544
Spicejet,12/03/2019,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No info,6300
Jet Airways,18/05/2019,Delhi,Cochin,20:00:00,04:25:00,505,2.0,No info,16263
Spicejet,9/05/2019,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No info,2227
Vistara,24/04/2019,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No info,5613
Indigo,27/04/2019,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No info,4591
Jet Airways,6/06/2019,Kolkata,Banglore,17:00:00,09:45:00,1005,1.0,In-flight meal not included,10539
Jet Airways,27/06/2019,Delhi,Cochin,14:00:00,19:00:00,300,1.0,No info,14714
Air Asia,18/04/2019,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No info,4409
Air India,21/03/2019,Delhi,Cochin,09:45:00,23:00:00,795,1.0,No info,5704
Indigo,1/03/2019,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No info,13999
Indigo,9/05/2019,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No info,8330
Indigo,24/05/2019,Kolkata,Banglore,15:30:00,18:05:00,155,0.0,No info,4804
Jet Airways,6/03/2019,Delhi,Cochin,19:10:00,04:25:00,1995,2.0,No info,20694
Jet Airways,3/06/2019,Delhi,Cochin,05:30:00,12:35:00,425,2.0,No info,14441
Jet Airways,6/05/2019,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,In-flight meal not included,10844
Air India,3/04/2019,Banglore,Delhi,06:10:00,08:55:00,165,0.0,No info,4441
Jet Airways,21/03/2019,Mumbai,Hyderabad,15:50:00,17:20:00,90,0.0,No info,5678
Jet Airways,21/05/2019,Kolkata,Banglore,09:35:00,14:25:00,1730,1.0,No info,11467
Goair,1/06/2019,Delhi,Cochin,07:00:00,12:55:00,355,1.0,No info,5457
Air India,3/04/2019,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No info,5176
Multiple Carriers,15/05/2019,Delhi,Cochin,11:30:00,01:30:00,840,1.0,No info,13727
Multiple Carriers,6/06/2019,Delhi,Cochin,06:00:00,21:00:00,900,1.0,No info,7005
Spicejet,24/03/2019,Kolkata,Banglore,15:55:00,21:15:00,320,1.0,No info,10654
Air India,6/03/2019,Delhi,Cochin,07:05:00,19:15:00,2170,2.0,No info,11552
Air India,6/06/2019,Delhi,Cochin,14:25:00,19:15:00,1730,2.0,No info,13591
Air India,3/03/2019,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No info,13885
Multiple Carriers,15/05/2019,Delhi,Cochin,13:05:00,22:30:00,565,1.0,No info,9646
Multiple Carriers,27/05/2019,Delhi,Cochin,11:40:00,21:00:00,560,1.0,No info,7005
Air India,15/05/2019,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No info,8372
Multiple Carriers,6/06/2019,Delhi,Cochin,18:00:00,01:30:00,450,1.0,No info,7198
Air India,01/03/2019,Banglore,New Delhi,08:50:00,23:55:00,905,2.0,No info,17345
Indigo,21/05/2019,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No info,2227
Jet Airways,1/04/2019,Kolkata,Banglore,09:35:00,10:55:00,1520,1.0,No info,11467
Multiple Carriers,15/05/2019,Delhi,Cochin,12:50:00,19:15:00,385,1.0,No info,8266
Air India,24/06/2019,Delhi,Cochin,13:15:00,07:40:00,1105,2.0,No info,12497
Jet Airways,6/05/2019,Banglore,Delhi,17:45:00,20:45:00,180,0.0,In-flight meal not included,4030
Vistara,9/05/2019,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No info,6216
Jet Airways,1/06/2019,Delhi,Cochin,20:55:00,12:35:00,940,1.0,In-flight meal not included,10262
Jet Airways,06/03/2019,Banglore,New Delhi,08:00:00,20:20:00,740,1.0,No info,16736
Jet Airways,6/06/2019,Kolkata,Banglore,18:55:00,19:50:00,1495,1.0,No info,14571
Vistara,24/03/2019,Kolkata,Banglore,07:10:00,22:10:00,900,1.0,No info,12942
Multiple Carriers,9/04/2019,Delhi,Cochin,17:45:00,01:30:00,465,1.0,No info,8535
Indigo,12/06/2019,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No info,4823
Jet Airways,27/05/2019,Delhi,Cochin,20:00:00,04:25:00,505,2.0,In-flight meal not included,15318
Vistara,9/06/2019,Kolkata,Banglore,07:10:00,10:45:00,1655,1.0,No info,9397
Jet Airways,15/03/2019,Banglore,New Delhi,08:55:00,08:15:00,1400,1.0,In-flight meal not included,10405
Spicejet,24/04/2019,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No info,3873
Air India,21/03/2019,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No info,8245
Indigo,3/03/2019,Kolkata,Banglore,17:15:00,20:00:00,165,0.0,No info,6985
Spicejet,21/06/2019,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No info,3597
Indigo,21/06/2019,Delhi,Cochin,21:05:00,00:20:00,195,0.0,No info,5406
Jet Airways,15/05/2019,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,No info,14388
Air India,24/05/2019,Kolkata,Banglore,09:25:00,13:45:00,1700,2.0,No info,12592
Jet Airways,1/04/2019,Kolkata,Banglore,14:05:00,23:35:00,570,1.0,No info,13364
Air India,3/03/2019,Delhi,Cochin,06:10:00,23:00:00,1010,1.0,No info,13002
Vistara,9/06/2019,Kolkata,Banglore,20:20:00,23:25:00,1625,1.0,No info,8085
Air India,6/05/2019,Kolkata,Banglore,05:50:00,12:00:00,1810,2.0,No info,11883
Jet Airways,15/06/2019,Delhi,Cochin,15:00:00,12:35:00,1295,1.0,In-flight meal not included,10262
Jet Airways,12/06/2019,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No info,5678
Multiple Carriers,3/03/2019,Delhi,Cochin,04:00:00,13:20:00,560,1.0,No info,14973
Goair,09/03/2019,Banglore,New Delhi,20:55:00,23:50:00,175,0.0,No info,5706
Air India,09/03/2019,Banglore,New Delhi,17:00:00,16:40:00,1420,1.0,No info,9292
Spicejet,6/06/2019,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,3841
Air India,27/04/2019,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No info,5411
Vistara,21/05/2019,Kolkata,Banglore,07:10:00,09:05:00,1555,1.0,No info,8452
Air India,18/06/2019,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No info,3100
Multiple Carriers,15/05/2019,Delhi,Cochin,18:15:00,01:30:00,435,1.0,No info,13727
Indigo,03/03/2019,Banglore,New Delhi,07:10:00,10:05:00,175,0.0,No info,7648
Jet Airways,1/06/2019,Delhi,Cochin,05:30:00,12:35:00,425,2.0,In-flight meal not included,13344
Multiple Carriers,9/06/2019,Delhi,Cochin,11:40:00,19:00:00,440,1.0,No info,11789
Jet Airways,21/03/2019,Delhi,Cochin,10:45:00,18:50:00,1925,2.0,In-flight meal not included,9270
Multiple Carriers,15/05/2019,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No info,13727
Air India,03/03/2019,Banglore,New Delhi,12:00:00,23:55:00,715,3.0,No info,10573
Jet Airways,6/06/2019,Delhi,Cochin,19:15:00,19:00:00,1425,1.0,No info,14714
Multiple Carriers,9/06/2019,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No info,7530
Indigo,9/03/2019,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No info,6297
Trujet,6/03/2019,Mumbai,Hyderabad,13:05:00,16:20:00,195,1.0,No info,4140
Air Asia,9/06/2019,Delhi,Cochin,07:55:00,15:45:00,470,1.0,No info,8759
Jet Airways,12/05/2019,Kolkata,Banglore,20:00:00,16:20:00,1220,1.0,In-flight meal not included,10844
Air India,9/05/2019,Delhi,Cochin,05:15:00,06:50:00,1535,1.0,No info,6587
Indigo,12/04/2019,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No info,4174
Jet Airways,12/03/2019,Banglore,New Delhi,20:35:00,12:25:00,950,1.0,In-flight meal not included,11087
Jet Airways,21/05/2019,Kolkata,Banglore,06:30:00,19:50:00,800,1.0,No info,14781
Jet Airways,9/05/2019,Delhi,Cochin,15:00:00,04:25:00,805,1.0,In-flight meal not included,12373
Jet Airways,9/06/2019,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,No info,14571
Multiple Carriers,6/03/2019,Delhi,Cochin,13:55:00,01:35:00,700,1.0,In-flight meal not included,15136
Jet Airways,27/05/2019,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No info,15129
Air India,15/06/2019,Delhi,Cochin,17:40:00,23:00:00,320,1.0,No info,7384
Jet Airways,9/05/2019,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,In-flight meal not included,12384
Indigo,21/06/2019,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No info,2754
Jet Airways,27/03/2019,Mumbai,Hyderabad,15:50:00,17:20:00,90,0.0,In-flight meal not included,2071
Indigo,24/05/2019,Mumbai,Hyderabad,21:20:00,22:50:00,90,0.0,No info,2437
Jet Airways,9/06/2019,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,7229
Multiple Carriers,21/05/2019,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No info,14067
Air India,21/03/2019,Banglore,New Delhi,08:50:00,23:15:00,865,1.0,No info,6824
Air India,6/03/2019,Mumbai,Hyderabad,17:20:00,14:50:00,150,2.0,No info,11972
Jet Airways,12/05/2019,Kolkata,Banglore,20:25:00,10:55:00,870,1.0,No info,14151
Jet Airways,18/05/2019,Kolkata,Banglore,16:30:00,23:35:00,425,1.0,No info,14781
Indigo,1/05/2019,Kolkata,Banglore,06:20:00,10:20:00,240,1.0,No info,4226
Jet Airways,9/03/2019,Delhi,Cochin,13:45:00,04:25:00,880,2.0,In-flight meal not included,15129
Air India,3/03/2019,Delhi,Cochin,05:00:00,19:15:00,2295,2.0,No info,10283
Air India,12/05/2019,Banglore,Delhi,17:00:00,19:45:00,165,0.0,No info,5438
Spicejet,27/06/2019,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No info,3625
Air India,9/05/2019,Delhi,Cochin,05:15:00,19:15:00,2280,3.0,No info,10703
Multiple Carriers,6/06/2019,Delhi,Cochin,12:50:00,01:30:00,760,1.0,No info,6795
Jet Airways,06/03/2019,Banglore,New Delhi,22:50:00,23:00:00,1450,1.0,No info,17471
Indigo,12/05/2019,Chennai,Kolkata,14:45:00,17:05:00,140,0.0,No info,3858
Jet Airways,21/05/2019,Kolkata,Banglore,08:25:00,08:15:00,1430,1.0,No info,13941
Multiple Carriers,15/06/2019,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No info,7933
Jet Airways,12/06/2019,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,No info,13626
Jet Airways,24/03/2019,Kolkata,Banglore,21:10:00,04:45:00,455,1.0,No info,13759
Indigo,21/03/2019,Delhi,Cochin,06:40:00,21:20:00,880,2.0,No info,6494
Air India,12/06/2019,Delhi,Cochin,13:05:00,09:25:00,1220,2.0,No info,10975
Multiple Carriers,1/06/2019,Delhi,Cochin,13:15:00,22:30:00,555,1.0,No info,9646
Indigo,18/05/2019,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No info,4823
Air Asia,12/06/2019,Delhi,Cochin,20:45:00,07:10:00,625,1.0,No info,6152
Jet Airways,6/06/2019,Banglore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,6478
Jet Airways,9/05/2019,Delhi,Cochin,20:55:00,19:00:00,1325,1.0,In-flight meal not included,12373
Jet Airways,9/05/2019,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,In-flight meal not included,8586
Jet Airways,12/03/2019,Banglore,New Delhi,20:35:00,16:10:00,1175,1.0,In-flight meal not included,11087
Indigo,27/04/2019,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No info,4423
Indigo,12/06/2019,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No info,4804
Jet Airways,1/04/2019,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,In-flight meal not included,7064
Multiple Carriers,15/06/2019,Delhi,Cochin,07:05:00,19:15:00,730,1.0,No info,16108
Vistara,12/03/2019,Mumbai,Hyderabad,19:45:00,19:55:00,1450,1.0,No info,12080
Jet Airways,15/06/2019,Delhi,Cochin,02:15:00,12:35:00,620,1.0,In-flight meal not included,10262
Air India,9/06/2019,Delhi,Cochin,05:00:00,19:15:00,2295,2.0,No info,9968
Jet Airways,9/04/2019,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No info,7229
Jet Airways,9/06/2019,Kolkata,Banglore,20:25:00,23:35:00,1630,1.0,No info,12692
Spicejet,24/06/2019,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,3859
Jet Airways,1/06/2019,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,10368
Indigo,3/05/2019,Banglore,Delhi,20:00:00,22:50:00,170,0.0,No info,4823
Jet Airways,27/03/2019,Delhi,Cochin,21:50:00,04:25:00,395,1.0,In-flight meal not included,6017
Vistara,12/05/2019,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No info,11982
Jet Airways,12/05/2019,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No info,5678
Spicejet,21/03/2019,Banglore,New Delhi,10:20:00,18:15:00,475,1.0,No info,7139
Air Asia,3/03/2019,Delhi,Cochin,16:45:00,22:15:00,330,1.0,No info,13774
Spicejet,27/06/2019,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No check-in baggage included,1965
Indigo,21/06/2019,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No info,4804
Air India,6/03/2019,Delhi,Cochin,12:00:00,07:40:00,1180,2.0,No info,14746
Jet Airways,9/05/2019,Kolkata,Banglore,08:25:00,09:20:00,1495,1.0,In-flight meal not included,9663
Jet Airways,6/05/2019,Delhi,Cochin,13:00:00,04:25:00,925,1.0,No info,15554
Vistara,12/05/2019,Kolkata,Banglore,17:00:00,10:45:00,1065,1.0,No info,9922
Spicejet,15/06/2019,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No info,2017
Air India,6/03/2019,Delhi,Cochin,07:00:00,07:40:00,1480,1.0,No info,15407
Jet Airways,24/05/2019,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,In-flight meal not included,8586
Jet Airways,3/03/2019,Delhi,Cochin,11:30:00,04:25:00,1015,1.0,No info,19828
Air Asia,1/06/2019,Delhi,Cochin,20:45:00,07:10:00,625,1.0,No info,11410
Jet Airways,27/05/2019,Delhi,Cochin,21:50:00,19:00:00,1270,1.0,No info,16079
Indigo,27/04/2019,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No info,4804
Jet Airways,01/03/2019,Banglore,New Delhi,22:50:00,23:00:00,1450,1.0,No info,25735
Vistara,27/04/2019,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No info,6216
Goair,12/05/2019,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No info,3419
Vistara,15/03/2019,Delhi,Cochin,14:55:00,17:50:00,175,0.0,No info,6688
Multiple Carriers,6/03/2019,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No info,15603
Air India,01/03/2019,Banglore,New Delhi,05:50:00,22:45:00,1015,1.0,No info,14069
Air India,6/05/2019,Kolkata,Banglore,09:10:00,04:40:00,1170,2.0,No info,6117
Indigo,12/04/2019,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No info,4174
Multiple Carriers,15/05/2019,Delhi,Cochin,07:10:00,22:30:00,920,1.0,No info,6513
Indigo,3/04/2019,Banglore,Delhi,20:00:00,22:50:00,170,0.0,No info,4823
Vistara,15/05/2019,Kolkata,Banglore,07:10:00,20:20:00,790,1.0,No info,8610
Air India,21/05/2019,Delhi,Cochin,13:20:00,19:15:00,1795,2.0,No info,13276
Indigo,3/06/2019,Delhi,Cochin,09:15:00,21:00:00,705,1.0,No info,6838
Indigo,9/06/2019,Kolkata,Banglore,19:20:00,23:45:00,265,1.0,No info,4205
Air India,6/03/2019,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No info,4960
Indigo,3/06/2019,Delhi,Cochin,08:35:00,16:10:00,455,1.0,No info,6442
Indigo,3/03/2019,Chennai,Kolkata,13:20:00,15:35:00,135,0.0,No info,7295
Indigo,18/06/2019,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No info,5000
Indigo,21/05/2019,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No info,8745
Multiple Carriers,15/05/2019,Delhi,Cochin,08:45:00,19:00:00,615,1.0,No info,9794
Air India,21/05/2019,Kolkata,Banglore,16:45:00,08:55:00,970,2.0,No info,14960
Air India,1/04/2019,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No info,2050
Indigo,12/05/2019,Kolkata,Banglore,19:35:00,23:15:00,220,1.0,No info,5276
Jet Airways,21/05/2019,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,13029
Air India,3/04/2019,Delhi,Cochin,20:30:00,23:00:00,1590,1.0,No info,5022
Air India,21/06/2019,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No info,3100
Jet Airways,27/03/2019,Delhi,Cochin,15:05:00,04:25:00,800,1.0,In-flight meal not included,6017
Multiple Carriers,12/06/2019,Delhi,Cochin,07:05:00,22:30:00,925,1.0,No info,9646
Jet Airways,3/06/2019,Delhi,Cochin,21:25:00,12:35:00,910,2.0,In-flight meal not included,11507
Jet Airways,12/06/2019,Kolkata,Banglore,16:30:00,09:20:00,1010,1.0,In-flight meal not included,8529
Multiple Carriers,24/06/2019,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No info,13377
Multiple Carriers,18/05/2019,Delhi,Cochin,10:00:00,21:00:00,660,1.0,In-flight meal not included,9275
Jet Airways,1/06/2019,Delhi,Cochin,18:15:00,12:35:00,1100,1.0,In-flight meal not included,10262
Spicejet,21/06/2019,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,3841
Air India,24/05/2019,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No info,5228
Multiple Carriers,18/05/2019,Delhi,Cochin,10:35:00,19:15:00,520,1.0,No info,8309
Multiple Carriers,15/06/2019,Delhi,Cochin,10:35:00,19:15:00,520,1.0,No info,8614
Air India,1/04/2019,Kolkata,Banglore,16:50:00,18:30:00,1540,1.0,No info,7893
Indigo,1/06/2019,Banglore,Delhi,00:25:00,03:15:00,170,0.0,No info,4077
Indigo,24/06/2019,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No info,2754
Air India,1/05/2019,Kolkata,Banglore,09:25:00,05:25:00,1200,2.0,No info,14687
Jet Airways,6/06/2019,Delhi,Cochin,11:30:00,19:00:00,450,1.0,In-flight meal not included,10262
Multiple Carriers,15/06/2019,Delhi,Cochin,06:00:00,19:15:00,795,1.0,No info,9526
Jet Airways,12/03/2019,Banglore,New Delhi,18:55:00,07:40:00,765,1.0,No info,13817
Air India,6/06/2019,Delhi,Cochin,10:55:00,07:40:00,1245,2.0,No info,11753
Jet Airways,3/04/2019,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,In-flight meal not included,2228
Jet Airways,27/06/2019,Delhi,Cochin,13:25:00,19:00:00,1775,2.0,In-flight meal not included,11150
Air India,21/03/2019,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No info,7532
Air India,27/06/2019,Delhi,Cochin,12:00:00,19:15:00,435,2.0,No info,8603
Indigo,09/03/2019,Banglore,New Delhi,10:30:00,13:20:00,170,0.0,No info,6860
Jet Airways,24/06/2019,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,In-flight meal not included,10368
Jet Airways,1/05/2019,Kolkata,Banglore,16:30:00,10:05:00,1055,1.0,In-flight meal not included,8586
Indigo,1/06/2019,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No info,5054
Jet Airways,1/06/2019,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No info,14714
Indigo,6/06/2019,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No info,10112
Spicejet,27/05/2019,Delhi,Cochin,17:55:00,22:50:00,295,1.0,No info,5673
Spicejet,27/06/2019,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,3841
Indigo,1/05/2019,Chennai,Kolkata,14:45:00,17:05:00,140,0.0,No info,3597
Vistara,24/03/2019,Kolkata,Banglore,17:00:00,20:25:00,1645,1.0,No info,12102
Jet Airways,15/04/2019,Banglore,Delhi,17:45:00,20:45:00,180,0.0,In-flight meal not included,4544
Air Asia,21/04/2019,Kolkata,Banglore,10:20:00,12:55:00,155,0.0,No info,4409
Jet Airways,9/06/2019,Kolkata,Banglore,06:30:00,23:35:00,1025,1.0,No info,14571
Air India,27/03/2019,Delhi,Cochin,13:30:00,08:15:00,1125,1.0,No info,6681
Jet Airways,9/06/2019,Banglore,Delhi,18:55:00,22:00:00,185,0.0,In-flight meal not included,7229
Multiple Carriers,21/05/2019,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No info,10197
Indigo,09/03/2019,Banglore,New Delhi,12:05:00,17:05:00,300,1.0,No info,4588
Indigo,27/05/2019,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No info,3597
Multiple Carriers,12/06/2019,Delhi,Cochin,08:30:00,19:00:00,630,1.0,No info,10877
