airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Multiple Carriers,15/06/2019,Delhi,Cochin,09:15,19:15:00,600.0,1.0,No info,9359
Multiple Carriers,27/05/2019,Delhi,Cochin,06:00,19:00:00,780.0,1.0,No info,11264
Air Asia,27/06/2019,Banglore,Delhi,23:55,02:45:00,170.0,0.0,No info,3383
Air India,9/06/2019,Kolkata,Banglore,12:00,13:15:00,1515.0,1.0,No info,7662
Jet Airways,3/03/2019,Delhi,Cochin,05:25,04:25:00,2820.0,2.0,No info,20064
Indigo,27/03/2019,Kolkata,Banglore,09:35,12:20:00,165.0,0.0,No info,4148
Jet Airways,6/05/2019,Kolkata,Banglore,21:10,10:05:00,775.0,1.0,No info,13584
Air India,1/06/2019,Delhi,Cochin,09:00,19:15:00,615.0,1.0,No info,10454
Air India,24/05/2019,Kolkata,Banglore,10:00,20:25:00,625.0,1.0,No info,10413
Jet Airways,15/06/2019,Delhi,Cochin,17:30,19:00:00,1530.0,1.0,In-flight meal not included,10262
Indigo,24/05/2019,Banglore,Delhi,07:10,10:05:00,175.0,0.0,No info,4823
Jet Airways,6/03/2019,Delhi,Cochin,08:00,04:25:00,1225.0,1.0,In-flight meal not included,13843
Indigo,18/05/2019,Kolkata,Banglore,21:00,02:15:00,315.0,1.0,No info,6534
Jet Airways,15/04/2019,Delhi,Cochin,11:00,14:15:00,195.0,0.0,In-flight meal not included,5443
Spicejet,9/03/2019,Delhi,Cochin,06:10,11:20:00,310.0,1.0,No info,8382
Multiple Carriers,6/03/2019,Delhi,Cochin,09:00,21:00:00,720.0,1.0,No info,15078
Air India,1/04/2019,Kolkata,Banglore,16:45,23:15:00,1830.0,2.0,No info,9237
Jet Airways,6/06/2019,Delhi,Cochin,10:00,19:00:00,540.0,1.0,In-flight meal not included,10262
Jet Airways,12/06/2019,Kolkata,Banglore,06:30,12:00:00,330.0,1.0,No info,13626
Jet Airways,18/05/2019,Kolkata,Banglore,16:30,08:15:00,945.0,1.0,In-flight meal not included,8586
Indigo,27/03/2019,Delhi,Cochin,02:00,07:45:00,345.0,1.0,No info,5733
Jet Airways,6/06/2019,Delhi,Cochin,22:50,19:00:00,1210.0,1.0,No info,14714
Jet Airways,9/05/2019,Kolkata,Banglore,16:30,08:15:00,945.0,1.0,No info,13941
Vistara,9/05/2019,Kolkata,Banglore,17:00,09:05:00,965.0,1.0,No info,9187
Jet Airways,15/04/2019,Banglore,Delhi,06:00,08:45:00,165.0,0.0,No info,7229
Spicejet,27/06/2019,Banglore,Delhi,05:55,08:35:00,160.0,0.0,No info,3625
Jet Airways,1/04/2019,Kolkata,Banglore,08:25,22:35:00,850.0,1.0,In-flight meal not included,7064
Jet Airways,21/05/2019,Banglore,Delhi,17:45,20:45:00,180.0,0.0,In-flight meal not included,4030
Jet Airways,21/05/2019,Delhi,Cochin,23:05,12:35:00,810.0,2.0,No info,15129
Jet Airways,18/03/2019,Banglore,New Delhi,22:50,09:30:00,640.0,1.0,No info,13555
Jet Airways,12/05/2019,Kolkata,Banglore,16:30,23:35:00,425.0,1.0,No info,14781
Air India,21/04/2019,Banglore,Delhi,10:00,12:45:00,165.0,0.0,No info,5228
Vistara,24/03/2019,Kolkata,Banglore,09:55,09:10:00,1395.0,1.0,No info,10842
Multiple Carriers,1/06/2019,Delhi,Cochin,09:00,21:00:00,720.0,1.0,No info,13587
Indigo,27/05/2019,Kolkata,Banglore,20:20,22:55:00,155.0,0.0,No info,4804
Spicejet,27/06/2019,Mumbai,Hyderabad,13:15,14:45:00,90.0,0.0,No check-in baggage included,1965
Jet Airways,6/06/2019,Delhi,Cochin,11:30,04:25:00,1015.0,1.0,No info,14714
Indigo,9/03/2019,Delhi,Cochin,04:45,21:00:00,975.0,1.0,No info,10518
Jet Airways,6/06/2019,Delhi,Cochin,17:30,19:00:00,1530.0,1.0,In-flight meal not included,10262
Spicejet,27/05/2019,Mumbai,Hyderabad,05:45,07:15:00,90.0,0.0,No info,2017
Indigo,15/05/2019,Delhi,Cochin,17:05,22:15:00,310.0,1.0,No info,6027
Jet Airways,9/06/2019,Delhi,Cochin,11:45,04:25:00,1000.0,2.0,No info,13882
Air India,27/06/2019,Delhi,Cochin,16:55,19:15:00,1580.0,2.0,No info,13591
Jet Airways,27/06/2019,Delhi,Cochin,05:30,19:00:00,810.0,2.0,In-flight meal not included,10368
Indigo,9/04/2019,Delhi,Cochin,15:00,01:30:00,630.0,1.0,No info,6270
Jet Airways,15/05/2019,Kolkata,Banglore,09:35,10:55:00,1520.0,1.0,No info,14151
Indigo,3/06/2019,Delhi,Cochin,14:20,22:30:00,490.0,1.0,No info,6938
Multiple Carriers,27/06/2019,Delhi,Cochin,07:00,19:00:00,720.0,1.0,No info,12192
Multiple Carriers,15/06/2019,Delhi,Cochin,18:15,01:30:00,435.0,1.0,No info,13377
Air India,01/03/2019,Banglore,New Delhi,05:50,09:15:00,1645.0,1.0,No info,13439
Spicejet,21/04/2019,Delhi,Cochin,15:45,22:05:00,380.0,1.0,No info,6749
Vistara,9/06/2019,Chennai,Kolkata,17:45,20:05:00,140.0,0.0,No info,11982
Jet Airways,1/05/2019,Kolkata,Banglore,14:05,08:15:00,1090.0,1.0,In-flight meal not included,8586
Jet Airways,6/06/2019,Kolkata,Banglore,14:05,20:45:00,400.0,1.0,No info,14571
Vistara,12/06/2019,Kolkata,Banglore,07:10,20:20:00,790.0,1.0,No info,8610
Air India,6/05/2019,Kolkata,Banglore,20:45,23:20:00,155.0,0.0,No info,4145
Jet Airways,3/06/2019,Delhi,Cochin,08:00,19:00:00,660.0,1.0,In-flight meal not included,10577
Air Asia,18/04/2019,Banglore,Delhi,11:10,13:55:00,165.0,0.0,No info,4483
Vistara,27/04/2019,Banglore,Delhi,07:00,09:40:00,160.0,0.0,No info,5613
Indigo,12/06/2019,Chennai,Kolkata,11:35,14:00:00,145.0,0.0,No info,3858
Jet Airways,12/06/2019,Banglore,Delhi,07:10,10:10:00,180.0,0.0,No info,8016
Jet Airways,18/05/2019,Kolkata,Banglore,20:00,16:20:00,1220.0,1.0,In-flight meal not included,10844
Indigo,9/06/2019,Delhi,Cochin,05:05,16:10:00,665.0,1.0,No info,6600
Jet Airways,12/06/2019,Kolkata,Banglore,09:35,10:55:00,1520.0,1.0,No info,12692
Multiple Carriers,3/03/2019,Delhi,Cochin,07:10,21:20:00,850.0,2.0,In-flight meal not included,8938
Multiple Carriers,12/06/2019,Delhi,Cochin,04:55,19:00:00,845.0,1.0,No info,10678
Jet Airways,3/06/2019,Delhi,Cochin,10:00,04:25:00,1105.0,1.0,In-flight meal not included,11627
Spicejet,24/05/2019,Kolkata,Banglore,22:20,00:40:00,140.0,0.0,No check-in baggage included,3841
Multiple Carriers,1/06/2019,Delhi,Cochin,03:50,19:00:00,910.0,1.0,No info,12192
Jet Airways,9/04/2019,Delhi,Cochin,05:30,04:25:00,1375.0,2.0,No info,10909
Multiple Carriers,21/05/2019,Delhi,Cochin,08:30,19:00:00,630.0,1.0,No info,9627
Spicejet,3/05/2019,Chennai,Kolkata,09:45,12:00:00,135.0,0.0,No check-in baggage included,3859
Jet Airways,12/06/2019,Kolkata,Banglore,18:55,20:45:00,1550.0,1.0,In-flight meal not included,8529
Vistara,1/04/2019,Banglore,Delhi,21:00,23:50:00,170.0,0.0,No info,5403
Spicejet,18/05/2019,Delhi,Cochin,06:05,11:20:00,315.0,1.0,No info,6297
Jet Airways,9/06/2019,Kolkata,Banglore,20:25,21:05:00,1480.0,1.0,No info,12692
Jet Airways,18/06/2019,Banglore,Delhi,08:20,11:20:00,180.0,0.0,In-flight meal not included,5769
Jet Airways,24/03/2019,Banglore,New Delhi,08:55,09:00:00,1445.0,1.0,In-flight meal not included,8147
Multiple Carriers,27/05/2019,Delhi,Cochin,09:00,19:15:00,615.0,1.0,In-flight meal not included,10197
Air India,24/06/2019,Delhi,Cochin,12:00,07:40:00,1180.0,2.0,No info,9548
Indigo,12/06/2019,Kolkata,Banglore,09:35,12:20:00,165.0,0.0,No info,4804
Indigo,27/05/2019,Delhi,Cochin,17:10,01:30:00,500.0,1.0,No info,6206
Multiple Carriers,9/05/2019,Delhi,Cochin,10:20,19:00:00,520.0,1.0,No info,9794
Air Asia,15/06/2019,Delhi,Cochin,16:45,07:10:00,865.0,1.0,No info,6853
Indigo,6/06/2019,Delhi,Cochin,06:50,22:30:00,940.0,1.0,No info,6674
Jet Airways,3/06/2019,Delhi,Cochin,05:30,19:00:00,810.0,2.0,No info,13292
Air India,6/04/2019,Delhi,Cochin,20:40,09:25:00,765.0,1.0,No info,5117
Spicejet,6/05/2019,Mumbai,Hyderabad,22:45,00:15:00,90.0,0.0,No check-in baggage included,2175
Indigo,15/05/2019,Banglore,Delhi,00:30,03:25:00,175.0,0.0,No info,3419
Multiple Carriers,18/05/2019,Delhi,Cochin,09:00,21:00:00,720.0,1.0,No info,13727
Air India,24/06/2019,Delhi,Cochin,13:00,19:15:00,375.0,1.0,No info,8372
Air India,15/03/2019,Banglore,New Delhi,11:50,08:55:00,1265.0,1.0,No info,5932
Spicejet,24/04/2019,Kolkata,Banglore,22:20,00:40:00,140.0,0.0,No check-in baggage included,3841
Jet Airways,12/06/2019,Delhi,Cochin,19:30,12:35:00,1025.0,2.0,No info,13014
Multiple Carriers,24/06/2019,Delhi,Cochin,07:10,22:30:00,920.0,1.0,No info,6723
Indigo,24/05/2019,Mumbai,Hyderabad,02:35,04:05:00,90.0,0.0,No info,3342
Vistara,15/05/2019,Kolkata,Banglore,17:00,10:45:00,1065.0,1.0,No info,8452
Jet Airways,9/05/2019,Kolkata,Banglore,10:20,17:35:00,435.0,1.0,In-flight meal not included,5608
Jet Airways,9/05/2019,Kolkata,Banglore,14:05,10:05:00,1200.0,1.0,In-flight meal not included,7757
Jet Airways,09/03/2019,Banglore,New Delhi,05:45,11:25:00,340.0,1.0,In-flight meal not included,11087
Spicejet,18/05/2019,Banglore,Delhi,09:30,12:20:00,170.0,0.0,No info,4423
Air Asia,3/05/2019,Banglore,Delhi,04:55,07:45:00,170.0,0.0,No info,6181
Jet Airways,6/05/2019,Kolkata,Banglore,21:10,08:15:00,665.0,1.0,No info,13584
Air India,15/05/2019,Delhi,Cochin,13:00,19:15:00,375.0,1.0,No info,8372
Multiple Carriers,6/06/2019,Delhi,Cochin,11:25,19:00:00,455.0,1.0,No info,10877
Jet Airways,27/06/2019,Delhi,Cochin,13:00,12:35:00,1415.0,1.0,In-flight meal not included,10262
Jet Airways,18/05/2019,Kolkata,Banglore,08:25,18:15:00,590.0,1.0,In-flight meal not included,10844
Jet Airways,18/05/2019,Delhi,Cochin,22:50,04:25:00,335.0,1.0,No info,15554
Spicejet,21/03/2019,Mumbai,Hyderabad,05:45,07:05:00,80.0,0.0,No info,3173
Air India,9/04/2019,Kolkata,Banglore,14:35,14:35:00,1440.0,1.0,No info,5006
Multiple Carriers,9/04/2019,Delhi,Cochin,11:40,01:30:00,830.0,1.0,No info,6645
Spicejet,24/06/2019,Kolkata,Banglore,17:10,19:40:00,150.0,0.0,No check-in baggage included,3841
Air India,21/05/2019,Kolkata,Banglore,09:25,13:45:00,1700.0,2.0,No info,11542
Air India,24/06/2019,Delhi,Cochin,07:05,09:25:00,1580.0,2.0,No info,11185
Jet Airways,15/03/2019,Banglore,New Delhi,09:45,14:25:00,280.0,1.0,In-flight meal not included,6136
Jet Airways,12/06/2019,Delhi,Cochin,09:40,04:25:00,1125.0,2.0,No info,13014
Jet Airways,18/03/2019,Banglore,New Delhi,21:25,10:25:00,780.0,1.0,No info,13555
Jet Airways,21/05/2019,Kolkata,Banglore,17:00,14:25:00,1285.0,1.0,No info,11467
Air India,9/05/2019,Delhi,Cochin,09:45,09:25:00,1420.0,2.0,No info,9925
Jet Airways,27/05/2019,Banglore,Delhi,08:20,11:20:00,180.0,0.0,No info,7229
Jet Airways,27/05/2019,Delhi,Cochin,14:00,12:35:00,1355.0,1.0,In-flight meal not included,12898
Indigo,27/06/2019,Banglore,Delhi,07:10,10:05:00,175.0,0.0,No info,4823
Air India,24/06/2019,Delhi,Cochin,10:55,07:40:00,1245.0,2.0,No info,11753
Jet Airways,21/03/2019,Delhi,Cochin,08:00,04:25:00,1225.0,1.0,In-flight meal not included,6540
Jet Airways,01/03/2019,Banglore,New Delhi,08:55,18:25:00,570.0,1.0,No info,26890
Jet Airways,27/06/2019,Delhi,Cochin,06:45,12:35:00,1790.0,2.0,In-flight meal not included,10919
Jet Airways,6/06/2019,Banglore,Delhi,19:50,22:50:00,180.0,0.0,No info,8016
Multiple Carriers,27/03/2019,Delhi,Cochin,09:00,21:00:00,720.0,1.0,No info,6883
Vistara,24/05/2019,Kolkata,Banglore,07:10,22:40:00,930.0,1.0,No info,9397
Air India,9/04/2019,Delhi,Cochin,07:00,19:15:00,735.0,1.0,No info,6674
Jet Airways,12/06/2019,Delhi,Cochin,20:00,19:00:00,1380.0,2.0,No info,14300
Jet Airways,6/04/2019,Delhi,Cochin,02:15,12:35:00,620.0,1.0,In-flight meal not included,5177
Indigo,9/06/2019,Kolkata,Banglore,17:35,22:15:00,280.0,1.0,No info,5699
Jet Airways,21/05/2019,Delhi,Cochin,19:45,12:35:00,1010.0,1.0,In-flight meal not included,12898
Multiple Carriers,27/05/2019,Delhi,Cochin,09:00,21:00:00,720.0,1.0,No info,13587
Multiple Carriers,15/05/2019,Delhi,Cochin,07:30,19:00:00,690.0,1.0,No info,9315
Jet Airways,6/06/2019,Kolkata,Banglore,20:00,19:50:00,1430.0,1.0,In-flight meal not included,10844
Spicejet,3/06/2019,Kolkata,Banglore,06:55,09:30:00,155.0,0.0,No check-in baggage included,3841
Jet Airways,1/04/2019,Kolkata,Banglore,06:30,16:20:00,590.0,1.0,No info,12996
Indigo,1/06/2019,Delhi,Cochin,14:20,22:30:00,490.0,1.0,No info,6938
Air India,9/04/2019,Kolkata,Banglore,19:00,11:05:00,965.0,1.0,No info,4647
Jet Airways,6/06/2019,Kolkata,Banglore,20:00,12:00:00,960.0,1.0,No info,14571
Air India,6/06/2019,Delhi,Cochin,22:00,19:15:00,1275.0,2.0,No info,10441
Jet Airways,15/05/2019,Kolkata,Banglore,09:35,14:25:00,1730.0,1.0,No info,11467
Multiple Carriers,27/06/2019,Delhi,Cochin,09:45,16:10:00,385.0,1.0,No info,9646
Jet Airways,3/04/2019,Banglore,Delhi,08:20,11:20:00,180.0,0.0,In-flight meal not included,4544
Jet Airways,27/05/2019,Delhi,Cochin,09:40,04:25:00,1125.0,2.0,No info,15129
Jet Airways,24/05/2019,Delhi,Cochin,22:50,04:25:00,335.0,1.0,No info,16079
Vistara,12/04/2019,Banglore,Delhi,07:00,09:40:00,160.0,0.0,No info,5403
Indigo,9/03/2019,Mumbai,Hyderabad,21:20,22:45:00,85.0,0.0,No info,3838
Air Asia,1/04/2019,Banglore,Delhi,04:55,07:45:00,170.0,0.0,No info,4282
Goair,03/03/2019,Banglore,New Delhi,15:45,20:15:00,270.0,1.0,No info,8352
Multiple Carriers,1/06/2019,Delhi,Cochin,19:00,01:30:00,390.0,1.0,No info,7530
Indigo,21/05/2019,Kolkata,Banglore,17:35,22:15:00,280.0,1.0,No info,5386
Indigo,12/04/2019,Banglore,Delhi,10:10,13:00:00,170.0,0.0,No info,4591
Air India,24/05/2019,Kolkata,Banglore,20:45,23:20:00,155.0,0.0,No info,4145
Multiple Carriers,6/03/2019,Delhi,Cochin,11:30,19:15:00,465.0,1.0,No info,15077
Jet Airways,24/05/2019,Kolkata,Banglore,09:35,21:05:00,690.0,1.0,No info,14151
Multiple Carriers,15/06/2019,Delhi,Cochin,07:00,21:00:00,840.0,1.0,No info,7408
Jet Airways,3/06/2019,Delhi,Cochin,14:35,12:35:00,1320.0,2.0,In-flight meal not included,10919
Spicejet,24/05/2019,Mumbai,Hyderabad,05:45,07:15:00,90.0,0.0,No check-in baggage included,1965
Spicejet,12/05/2019,Chennai,Kolkata,09:45,12:00:00,135.0,0.0,No check-in baggage included,3543
Air India,6/03/2019,Mumbai,Hyderabad,11:35,19:25:00,1910.0,2.0,No info,17926
Air India,24/05/2019,Kolkata,Banglore,09:50,23:15:00,805.0,2.0,No info,15170
Jet Airways,21/03/2019,Delhi,Cochin,10:20,04:25:00,2525.0,2.0,No info,11664
Indigo,1/06/2019,Delhi,Cochin,09:15,21:00:00,705.0,1.0,No info,7258
Jet Airways,18/05/2019,Delhi,Cochin,13:25,19:00:00,1775.0,2.0,No info,16704
Jet Airways,21/05/2019,Delhi,Cochin,19:15,12:35:00,1040.0,1.0,In-flight meal not included,12898
Jet Airways,1/06/2019,Delhi,Cochin,06:45,04:25:00,1300.0,2.0,In-flight meal not included,10919
Air India,12/06/2019,Delhi,Cochin,05:10,08:00:00,170.0,0.0,No info,5201
Air India,3/04/2019,Banglore,Delhi,06:10,08:55:00,165.0,0.0,No info,4441
Jet Airways,1/06/2019,Delhi,Cochin,11:30,04:25:00,1015.0,1.0,In-flight meal not included,10262
Multiple Carriers,3/03/2019,Delhi,Cochin,19:00,01:35:00,395.0,1.0,No info,15288
Jet Airways,18/05/2019,Delhi,Cochin,09:00,04:25:00,1165.0,1.0,In-flight meal not included,12373
Spicejet,24/03/2019,Banglore,New Delhi,09:35,12:30:00,175.0,0.0,No check-in baggage included,4273
Indigo,24/06/2019,Kolkata,Banglore,15:15,17:45:00,150.0,0.0,No info,4804
Air India,12/05/2019,Kolkata,Banglore,19:00,11:05:00,965.0,1.0,No info,6327
Jet Airways,21/05/2019,Delhi,Cochin,23:05,04:25:00,1760.0,2.0,No info,15129
Multiple Carriers,15/05/2019,Delhi,Cochin,08:30,19:00:00,630.0,1.0,No info,9627
Air India,03/03/2019,Banglore,New Delhi,10:30,11:20:00,1490.0,1.0,No info,11003
Spicejet,24/05/2019,Banglore,Delhi,09:30,12:20:00,170.0,0.0,No check-in baggage included,3573
Multiple Carriers,15/05/2019,Delhi,Cochin,10:20,19:15:00,535.0,1.0,No info,8266
Jet Airways,1/04/2019,Mumbai,Hyderabad,07:05,08:30:00,85.0,0.0,No info,8040
Jet Airways,24/06/2019,Banglore,Delhi,15:15,18:10:00,175.0,0.0,No info,8016
Multiple Carriers,27/03/2019,Delhi,Cochin,06:00,15:30:00,570.0,1.0,No info,7845
Indigo,1/06/2019,Delhi,Cochin,18:35,01:30:00,415.0,1.0,No info,6628
Jet Airways,21/05/2019,Delhi,Cochin,22:50,19:00:00,1210.0,1.0,In-flight meal not included,12898
Indigo,15/03/2019,Kolkata,Banglore,20:25,23:05:00,160.0,0.0,No info,4462
Jet Airways,24/06/2019,Banglore,Delhi,11:10,14:05:00,175.0,0.0,In-flight meal not included,5769
Jet Airways,24/05/2019,Banglore,Delhi,06:00,08:45:00,165.0,0.0,No info,7229
Jet Airways,12/06/2019,Delhi,Cochin,19:30,12:35:00,1025.0,2.0,In-flight meal not included,10368
Spicejet,27/06/2019,Mumbai,Hyderabad,22:45,00:15:00,90.0,0.0,No check-in baggage included,1965
Vistara,12/03/2019,Mumbai,Hyderabad,08:45,16:45:00,480.0,1.0,No info,12080
Jet Airways,15/05/2019,Kolkata,Banglore,20:00,09:20:00,800.0,1.0,In-flight meal not included,9663
Indigo,18/06/2019,Banglore,Delhi,20:00,22:50:00,170.0,0.0,No info,4823
Jet Airways,9/06/2019,Delhi,Cochin,20:55,04:25:00,450.0,1.0,No info,14924
Indigo,3/05/2019,Banglore,Delhi,00:30,03:25:00,175.0,0.0,No info,3943
Jet Airways,27/03/2019,Delhi,Cochin,19:15,04:25:00,550.0,1.0,No info,12242
Goair,15/04/2019,Banglore,Delhi,07:45,10:40:00,175.0,0.0,No info,4632
Multiple Carriers,21/05/2019,Delhi,Cochin,07:05,19:15:00,730.0,1.0,In-flight meal not included,10711
Multiple Carriers,21/05/2019,Delhi,Cochin,09:00,19:15:00,615.0,1.0,No info,14848
Multiple Carriers,6/03/2019,Delhi,Cochin,10:20,01:35:00,915.0,1.0,No info,15147
Air India,3/03/2019,Delhi,Cochin,07:05,09:25:00,1580.0,2.0,No info,9400
Jet Airways,3/06/2019,Delhi,Cochin,15:00,19:00:00,1680.0,1.0,In-flight meal not included,10262
Jet Airways,01/03/2019,Banglore,New Delhi,16:55,09:00:00,965.0,1.0,1 Long layover,25735
Multiple Carriers,3/06/2019,Delhi,Cochin,17:50,01:30:00,460.0,2.0,No info,18275
Jet Airways,15/06/2019,Delhi,Cochin,14:35,04:25:00,830.0,2.0,In-flight meal not included,10919
Jet Airways,9/06/2019,Kolkata,Banglore,17:00,23:35:00,395.0,1.0,No info,14676
Jet Airways,9/05/2019,Delhi,Cochin,10:00,19:00:00,540.0,1.0,In-flight meal not included,12373
Jet Airways,27/06/2019,Banglore,Delhi,17:45,20:45:00,180.0,0.0,No info,8016
Jet Airways,1/05/2019,Kolkata,Banglore,08:25,09:20:00,1495.0,1.0,In-flight meal not included,9663
Air India,9/05/2019,Kolkata,Banglore,09:25,13:45:00,1700.0,2.0,No info,12592
Vistara,6/05/2019,Banglore,Delhi,21:00,23:50:00,170.0,0.0,No info,4668
Spicejet,27/06/2019,Chennai,Kolkata,17:45,20:05:00,140.0,0.0,No check-in baggage included,3543
Multiple Carriers,12/06/2019,Delhi,Cochin,08:45,19:00:00,615.0,1.0,No info,11789
Indigo,24/05/2019,Kolkata,Banglore,11:30,14:05:00,155.0,0.0,No info,5224
Indigo,24/05/2019,Kolkata,Banglore,09:35,12:20:00,165.0,0.0,No info,4804
Multiple Carriers,27/06/2019,Delhi,Cochin,13:00,01:30:00,750.0,1.0,No info,13377
Multiple Carriers,21/05/2019,Delhi,Cochin,10:00,19:15:00,555.0,1.0,No info,14848
Jet Airways,12/06/2019,Kolkata,Banglore,21:10,04:40:00,450.0,1.0,No info,12739
Spicejet,21/06/2019,Mumbai,Hyderabad,22:45,00:15:00,90.0,0.0,No info,2017
Jet Airways,06/03/2019,Banglore,New Delhi,11:40,00:45:00,785.0,1.0,No info,14815
Jet Airways,9/05/2019,Kolkata,Banglore,20:00,12:00:00,960.0,1.0,In-flight meal not included,9663
Indigo,27/04/2019,Banglore,Delhi,16:55,19:55:00,180.0,0.0,No info,4823
Spicejet,15/03/2019,Chennai,Kolkata,08:20,10:35:00,135.0,0.0,No info,6300
Jet Airways,27/04/2019,Banglore,Delhi,19:50,22:50:00,180.0,0.0,In-flight meal not included,4544
Spicejet,15/05/2019,Kolkata,Banglore,17:10,19:40:00,150.0,0.0,No check-in baggage included,3841
Air India,9/06/2019,Banglore,Delhi,13:20,16:10:00,170.0,0.0,No info,6961
Jet Airways,1/05/2019,Kolkata,Banglore,08:25,19:50:00,685.0,1.0,No info,14781
Jet Airways,15/06/2019,Mumbai,Hyderabad,10:20,11:50:00,90.0,0.0,In-flight meal not included,4050
Air India,12/06/2019,Delhi,Cochin,12:55,19:15:00,1820.0,2.0,No info,12436
Indigo,12/04/2019,Banglore,Delhi,16:55,19:55:00,180.0,0.0,No info,4990
Jet Airways,12/03/2019,Banglore,New Delhi,22:55,10:25:00,690.0,1.0,No info,13817
Indigo,15/06/2019,Kolkata,Banglore,17:15,19:50:00,155.0,0.0,No info,4804
Jet Airways,3/06/2019,Delhi,Cochin,17:30,04:25:00,655.0,1.0,In-flight meal not included,10262
Jet Airways,15/06/2019,Delhi,Cochin,18:15,19:00:00,1485.0,1.0,In-flight meal not included,10262
Indigo,18/03/2019,Delhi,Cochin,21:05,00:20:00,195.0,0.0,No info,5021
Air India,18/03/2019,Banglore,New Delhi,06:45,11:10:00,1705.0,2.0,No info,11234
Spicejet,6/06/2019,Chennai,Kolkata,09:45,12:00:00,135.0,0.0,No check-in baggage included,3543
Spicejet,6/04/2019,Delhi,Cochin,17:55,22:50:00,295.0,1.0,No info,4957
Jet Airways,1/04/2019,Kolkata,Banglore,16:30,19:50:00,1640.0,1.0,In-flight meal not included,7064
Jet Airways,9/06/2019,Delhi,Cochin,07:05,12:35:00,330.0,1.0,In-flight meal not included,10262
Indigo,12/06/2019,Delhi,Cochin,07:35,22:30:00,895.0,1.0,No info,6442
Jet Airways,18/05/2019,Delhi,Cochin,21:50,04:25:00,395.0,1.0,In-flight meal not included,12373
Indigo,9/05/2019,Chennai,Kolkata,13:15,15:35:00,140.0,0.0,No info,3597
Spicejet,27/05/2019,Chennai,Kolkata,17:45,20:05:00,140.0,0.0,No check-in baggage included,3543
Multiple Carriers,12/06/2019,Delhi,Cochin,13:05,22:30:00,565.0,1.0,No info,9646
Air India,6/05/2019,Kolkata,Banglore,09:25,01:20:00,955.0,2.0,No info,11458
Jet Airways,24/06/2019,Banglore,Delhi,17:45,20:45:00,180.0,0.0,No info,8016
Jet Airways,21/03/2019,Banglore,New Delhi,08:00,21:20:00,800.0,1.0,In-flight meal not included,7832
Vistara,6/06/2019,Delhi,Cochin,06:00,09:10:00,190.0,0.0,No info,6216
Jet Airways,12/06/2019,Banglore,Delhi,08:20,11:20:00,180.0,0.0,In-flight meal not included,5769
Jet Airways,6/06/2019,Delhi,Cochin,18:25,04:25:00,600.0,2.0,In-flight meal not included,12142
Multiple Carriers,9/05/2019,Delhi,Cochin,07:30,21:00:00,810.0,1.0,No info,7670
Jet Airways,6/05/2019,Kolkata,Banglore,20:00,20:45:00,1485.0,1.0,No info,14388
Air India,18/05/2019,Delhi,Cochin,20:30,23:00:00,1590.0,1.0,No info,8907
Jet Airways,12/05/2019,Banglore,Delhi,15:15,18:10:00,175.0,0.0,No info,7229
Indigo,3/06/2019,Kolkata,Banglore,14:25,16:55:00,150.0,0.0,No info,5644
Spicejet,3/06/2019,Chennai,Kolkata,17:45,20:05:00,140.0,0.0,No check-in baggage included,3543
Air India,6/03/2019,Delhi,Cochin,17:40,08:15:00,875.0,1.0,No info,11038
Air India,1/06/2019,Delhi,Cochin,10:55,19:15:00,500.0,2.0,No info,13013
Multiple Carriers,27/06/2019,Delhi,Cochin,11:40,01:30:00,830.0,1.0,In-flight meal not included,5797
Jet Airways,15/06/2019,Delhi,Cochin,09:35,12:35:00,1620.0,2.0,No info,13292
Spicejet,12/03/2019,Chennai,Kolkata,17:45,20:05:00,140.0,0.0,No info,6300
Jet Airways,12/05/2019,Kolkata,Banglore,20:00,04:40:00,520.0,1.0,In-flight meal not included,8586
Indigo,1/05/2019,Banglore,Delhi,23:30,02:20:00,170.0,0.0,No info,4591
Air India,1/06/2019,Banglore,Delhi,13:20,16:10:00,170.0,0.0,No info,6961
Air India,21/05/2019,Delhi,Cochin,17:15,19:15:00,1560.0,2.0,No info,11972
Indigo,18/05/2019,Delhi,Cochin,05:05,16:10:00,665.0,1.0,No info,6818
Spicejet,21/05/2019,Chennai,Kolkata,08:20,10:35:00,135.0,0.0,No check-in baggage included,3543
Spicejet,1/04/2019,Banglore,Delhi,05:55,08:35:00,160.0,0.0,No info,3971
Air India,18/04/2019,Delhi,Cochin,18:05,21:10:00,185.0,0.0,No info,8246
Indigo,9/06/2019,Kolkata,Banglore,15:15,17:45:00,150.0,0.0,No info,5224
Jet Airways,12/06/2019,Delhi,Cochin,20:55,04:25:00,450.0,1.0,No info,14714
Air India,18/05/2019,Delhi,Cochin,05:15,19:15:00,2280.0,3.0,No info,10703
Air India,15/03/2019,Banglore,New Delhi,05:50,22:10:00,980.0,2.0,No info,9796
Indigo,9/04/2019,Banglore,Delhi,07:10,10:05:00,175.0,0.0,No info,4823
Jet Airways,15/06/2019,Delhi,Cochin,09:40,19:00:00,560.0,2.0,No info,13014
Goair,9/05/2019,Delhi,Cochin,07:25,13:35:00,370.0,1.0,No info,5842
Multiple Carriers,27/04/2019,Delhi,Cochin,07:10,16:10:00,540.0,1.0,In-flight meal not included,6093
Multiple Carriers,1/03/2019,Delhi,Cochin,14:35,22:20:00,465.0,1.0,No info,14762
